order_id,experiment,variant,enrolled_at
ORD-004171,exp1_login_modal,variant_b,2024-01-18T15:28:14
ORD-004177,exp1_login_modal,variant_b,2024-06-28T17:53:06
ORD-004181,exp1_login_modal,control,2024-03-15T19:31:21
ORD-004182,exp1_login_modal,control,2024-02-18T00:59:34
ORD-004183,exp1_login_modal,control,2024-06-03T06:18:29
ORD-004184,exp1_login_modal,control,2024-01-09T03:33:52
ORD-004188,exp1_login_modal,variant_b,2024-04-26T04:06:48
ORD-004190,exp1_login_modal,control,2024-04-05T22:10:06
ORD-004191,exp1_login_modal,variant_b,2024-02-18T12:01:41
ORD-004192,exp1_login_modal,control,2024-01-22T22:33:25
ORD-004198,exp1_login_modal,control,2024-06-28T02:55:19
ORD-004199,exp1_login_modal,variant_b,2024-05-12T15:33:14
ORD-004203,exp1_login_modal,control,2024-05-23T21:41:14
ORD-004205,exp1_login_modal,variant_b,2024-03-22T05:42:10
ORD-004206,exp1_login_modal,variant_b,2024-01-26T23:39:07
ORD-004207,exp1_login_modal,variant_b,2024-02-25T12:05:58
ORD-004208,exp1_login_modal,variant_b,2024-02-12T09:39:38
ORD-004209,exp1_login_modal,control,2024-03-19T02:29:45
ORD-004211,exp1_login_modal,control,2024-01-09T07:12:28
ORD-004219,exp1_login_modal,control,2024-05-18T02:33:59
ORD-004220,exp1_login_modal,control,2024-03-18T22:57:18
ORD-004225,exp1_login_modal,variant_b,2024-04-03T07:01:11
ORD-004228,exp1_login_modal,variant_b,2024-02-12T06:36:33
ORD-004229,exp1_login_modal,variant_b,2024-06-06T00:38:39
ORD-004240,exp1_login_modal,control,2024-03-06T08:57:06
ORD-004243,exp1_login_modal,control,2024-05-13T19:29:48
ORD-004246,exp1_login_modal,control,2024-05-26T20:33:02
ORD-004251,exp1_login_modal,variant_b,2024-02-04T09:02:03
ORD-004262,exp1_login_modal,variant_b,2024-04-30T14:51:41
ORD-004266,exp1_login_modal,control,2024-05-16T05:12:16
ORD-004268,exp1_login_modal,variant_b,2024-01-27T20:49:53
ORD-004269,exp1_login_modal,variant_b,2024-03-07T16:29:35
ORD-004270,exp1_login_modal,control,2024-05-28T08:28:50
ORD-004272,exp1_login_modal,control,2024-02-29T03:07:57
ORD-004276,exp1_login_modal,variant_b,2024-02-23T13:19:09
ORD-004277,exp1_login_modal,control,2024-01-22T20:29:44
ORD-004278,exp1_login_modal,control,2024-02-10T01:13:53
ORD-004281,exp1_login_modal,control,2024-06-05T13:10:50
ORD-004292,exp1_login_modal,control,2024-01-10T04:10:11
ORD-004295,exp1_login_modal,control,2024-03-16T05:25:36
ORD-004297,exp1_login_modal,control,2024-03-24T21:14:03
ORD-004298,exp1_login_modal,control,2024-05-06T22:07:33
ORD-004302,exp1_login_modal,variant_b,2024-04-03T23:21:39
ORD-004307,exp1_login_modal,variant_b,2024-06-15T01:05:38
ORD-004311,exp1_login_modal,variant_b,2024-04-26T15:50:53
ORD-004312,exp1_login_modal,variant_b,2024-02-13T17:37:14
ORD-004314,exp1_login_modal,variant_b,2024-01-11T22:38:26
ORD-004319,exp1_login_modal,control,2024-04-17T14:29:51
ORD-004322,exp1_login_modal,variant_b,2024-04-29T09:51:51
ORD-004323,exp1_login_modal,variant_b,2024-03-11T12:58:26
ORD-004325,exp1_login_modal,variant_b,2024-05-29T23:32:20
ORD-004328,exp1_login_modal,variant_b,2024-03-30T05:14:58
ORD-004329,exp1_login_modal,control,2024-02-14T22:15:11
ORD-004334,exp1_login_modal,control,2024-01-14T06:22:55
ORD-004336,exp1_login_modal,control,2024-03-01T20:50:01
ORD-004337,exp1_login_modal,variant_b,2024-06-28T22:11:09
ORD-004340,exp1_login_modal,control,2024-06-17T19:29:42
ORD-004343,exp1_login_modal,variant_b,2024-04-21T18:27:07
ORD-004345,exp1_login_modal,variant_b,2024-05-13T21:16:25
ORD-004347,exp1_login_modal,control,2024-02-01T19:01:03
ORD-004350,exp1_login_modal,variant_b,2024-05-20T15:00:11
ORD-004353,exp1_login_modal,control,2024-01-10T23:16:18
ORD-004355,exp1_login_modal,control,2024-06-08T05:29:05
ORD-004356,exp1_login_modal,control,2024-03-30T17:38:42
ORD-004357,exp1_login_modal,control,2024-06-28T16:51:55
ORD-004359,exp1_login_modal,variant_b,2024-04-11T15:04:52
ORD-004360,exp1_login_modal,control,2024-05-26T00:30:23
ORD-004374,exp1_login_modal,variant_b,2024-05-20T11:47:12
ORD-004375,exp1_login_modal,variant_b,2024-06-03T21:05:25
ORD-004376,exp1_login_modal,variant_b,2024-02-28T03:00:39
ORD-004378,exp1_login_modal,variant_b,2024-01-16T07:32:30
ORD-004380,exp1_login_modal,control,2024-05-01T16:18:49
ORD-004386,exp1_login_modal,variant_b,2024-06-11T18:51:01
ORD-004389,exp1_login_modal,variant_b,2024-01-16T23:06:41
ORD-004395,exp1_login_modal,control,2024-04-04T11:45:00
ORD-004402,exp1_login_modal,variant_b,2024-02-03T17:30:09
ORD-004408,exp1_login_modal,variant_b,2024-06-02T04:14:35
ORD-004409,exp1_login_modal,control,2024-02-09T10:29:29
ORD-004410,exp1_login_modal,variant_b,2024-04-08T11:59:22
ORD-004412,exp1_login_modal,variant_b,2024-05-27T18:25:41
ORD-004415,exp1_login_modal,variant_b,2024-01-05T12:04:58
ORD-004417,exp1_login_modal,variant_b,2024-06-22T16:23:10
ORD-004418,exp1_login_modal,control,2024-01-02T10:07:36
ORD-004421,exp1_login_modal,control,2024-05-04T21:44:46
ORD-004425,exp1_login_modal,variant_b,2024-03-20T00:10:10
ORD-004426,exp1_login_modal,control,2024-02-06T00:35:45
ORD-004427,exp1_login_modal,control,2024-02-03T11:24:06
ORD-004428,exp1_login_modal,variant_b,2024-02-29T07:38:03
ORD-004429,exp1_login_modal,variant_b,2024-01-03T07:55:13
ORD-004430,exp1_login_modal,control,2024-05-31T06:34:15
ORD-004431,exp1_login_modal,control,2024-05-20T02:09:43
ORD-004432,exp1_login_modal,control,2024-03-06T19:41:14
ORD-004435,exp1_login_modal,variant_b,2024-05-07T01:29:06
ORD-004437,exp1_login_modal,control,2024-01-28T16:15:41
ORD-004438,exp1_login_modal,variant_b,2024-05-24T08:52:29
ORD-004440,exp1_login_modal,control,2024-03-29T07:27:59
ORD-004442,exp1_login_modal,variant_b,2024-02-05T15:57:03
ORD-004446,exp1_login_modal,control,2024-06-20T12:29:07
ORD-004451,exp1_login_modal,control,2024-01-26T12:25:48
ORD-004454,exp1_login_modal,control,2024-06-20T19:54:53
ORD-004455,exp1_login_modal,control,2024-05-10T23:13:56
ORD-004460,exp1_login_modal,control,2024-02-28T09:42:56
ORD-004462,exp1_login_modal,variant_b,2024-06-10T20:53:03
ORD-004468,exp1_login_modal,variant_b,2024-05-27T20:12:23
ORD-004470,exp1_login_modal,variant_b,2024-04-25T07:02:46
ORD-004471,exp1_login_modal,control,2024-01-18T11:20:35
ORD-004478,exp1_login_modal,variant_b,2024-03-23T13:50:35
ORD-004480,exp1_login_modal,control,2024-05-12T21:03:17
ORD-004481,exp1_login_modal,variant_b,2024-03-27T12:58:08
ORD-004483,exp1_login_modal,variant_b,2024-04-07T07:59:14
ORD-004485,exp1_login_modal,control,2024-01-14T06:49:49
ORD-004495,exp1_login_modal,control,2024-06-24T16:50:03
ORD-004497,exp1_login_modal,control,2024-01-04T09:04:30
ORD-004502,exp1_login_modal,variant_b,2024-01-12T19:29:55
ORD-004506,exp1_login_modal,control,2024-01-14T07:54:11
ORD-004507,exp1_login_modal,control,2024-05-18T21:40:48
ORD-004509,exp1_login_modal,control,2024-03-01T14:17:20
ORD-004510,exp1_login_modal,control,2024-03-26T09:38:40
ORD-004517,exp1_login_modal,control,2024-04-08T21:55:11
ORD-004522,exp1_login_modal,control,2024-05-08T14:58:04
ORD-004525,exp1_login_modal,control,2024-06-16T18:58:18
ORD-004526,exp1_login_modal,control,2024-04-16T08:23:28
ORD-004536,exp1_login_modal,control,2024-04-14T05:51:26
ORD-004537,exp1_login_modal,control,2024-06-13T10:06:17
ORD-004544,exp1_login_modal,variant_b,2024-05-15T16:57:28
ORD-004547,exp1_login_modal,control,2024-06-06T22:12:45
ORD-004554,exp1_login_modal,variant_b,2024-05-02T01:53:26
ORD-004572,exp1_login_modal,variant_b,2024-04-17T02:06:40
ORD-004574,exp1_login_modal,variant_b,2024-05-14T00:04:08
ORD-004576,exp1_login_modal,variant_b,2024-06-08T21:33:42
ORD-004580,exp1_login_modal,variant_b,2024-06-17T02:27:58
ORD-004581,exp1_login_modal,control,2024-02-12T19:05:41
ORD-004586,exp1_login_modal,variant_b,2024-06-16T11:32:58
ORD-004590,exp1_login_modal,control,2024-03-03T03:34:30
ORD-004594,exp1_login_modal,variant_b,2024-03-07T06:52:53
ORD-004598,exp1_login_modal,control,2024-03-10T12:52:52
ORD-004599,exp1_login_modal,control,2024-03-31T01:40:32
ORD-004601,exp1_login_modal,control,2024-02-12T01:01:25
ORD-004603,exp1_login_modal,variant_b,2024-06-13T09:47:48
ORD-004607,exp1_login_modal,control,2024-03-28T03:04:10
ORD-004608,exp1_login_modal,control,2024-01-28T22:14:06
ORD-004610,exp1_login_modal,variant_b,2024-04-02T09:47:55
ORD-004615,exp1_login_modal,variant_b,2024-05-31T11:51:55
ORD-004616,exp1_login_modal,variant_b,2024-05-29T21:47:38
ORD-004618,exp1_login_modal,control,2024-05-30T18:48:23
ORD-004623,exp1_login_modal,control,2024-06-13T02:20:59
ORD-004624,exp1_login_modal,control,2024-05-21T11:43:16
ORD-004627,exp1_login_modal,control,2024-04-05T12:02:47
ORD-004628,exp1_login_modal,variant_b,2024-03-13T05:24:27
ORD-004631,exp1_login_modal,control,2024-06-23T11:15:40
ORD-004633,exp1_login_modal,control,2024-02-22T03:56:31
ORD-004637,exp1_login_modal,variant_b,2024-05-13T01:30:02
ORD-004638,exp1_login_modal,control,2024-06-11T03:59:28
ORD-004641,exp1_login_modal,variant_b,2024-04-14T20:15:43
ORD-004647,exp1_login_modal,variant_b,2024-02-13T03:34:02
ORD-004648,exp1_login_modal,variant_b,2024-01-12T13:17:19
ORD-004653,exp1_login_modal,control,2024-03-25T10:32:36
ORD-004660,exp1_login_modal,control,2024-02-13T17:22:15
ORD-004662,exp1_login_modal,control,2024-01-08T21:50:53
ORD-004665,exp1_login_modal,control,2024-06-15T02:03:44
ORD-004668,exp1_login_modal,control,2024-04-24T23:21:54
ORD-004669,exp1_login_modal,variant_b,2024-05-05T06:25:41
ORD-004670,exp1_login_modal,variant_b,2024-01-18T13:36:05
ORD-004672,exp1_login_modal,variant_b,2024-01-11T23:02:16
ORD-004673,exp1_login_modal,control,2024-03-30T06:45:24
ORD-004676,exp1_login_modal,control,2024-04-23T18:45:24
ORD-004681,exp1_login_modal,variant_b,2024-01-06T03:15:52
ORD-004684,exp1_login_modal,control,2024-06-16T00:10:09
ORD-004689,exp1_login_modal,variant_b,2024-01-19T03:23:19
ORD-004697,exp1_login_modal,control,2024-03-07T01:52:54
ORD-004710,exp1_login_modal,control,2024-06-20T00:52:51
ORD-004712,exp1_login_modal,control,2024-04-21T08:13:36
ORD-004715,exp1_login_modal,variant_b,2024-04-22T18:18:58
ORD-004716,exp1_login_modal,variant_b,2024-05-19T06:17:04
ORD-004717,exp1_login_modal,control,2024-02-17T16:37:37
ORD-004718,exp1_login_modal,variant_b,2024-06-11T09:41:30
ORD-004720,exp1_login_modal,variant_b,2024-03-30T14:17:47
ORD-004722,exp1_login_modal,variant_b,2024-06-17T23:55:51
ORD-004723,exp1_login_modal,control,2024-01-03T00:06:37
ORD-004724,exp1_login_modal,control,2024-01-18T12:02:39
ORD-004725,exp1_login_modal,variant_b,2024-06-01T17:21:32
ORD-004726,exp1_login_modal,variant_b,2024-05-18T08:43:47
ORD-004728,exp1_login_modal,control,2024-03-30T06:40:05
ORD-004732,exp1_login_modal,variant_b,2024-06-06T01:31:24
ORD-004737,exp1_login_modal,control,2024-02-02T15:57:14
ORD-004738,exp1_login_modal,control,2024-06-08T23:43:15
ORD-004749,exp1_login_modal,control,2024-02-27T00:16:30
ORD-004756,exp1_login_modal,variant_b,2024-04-10T20:53:33
ORD-004761,exp1_login_modal,control,2024-01-07T11:01:54
ORD-004762,exp1_login_modal,control,2024-04-24T23:34:22
ORD-004766,exp1_login_modal,control,2024-05-30T16:53:42
ORD-004767,exp1_login_modal,variant_b,2024-03-24T16:10:35
ORD-004768,exp1_login_modal,control,2024-03-16T04:31:59
ORD-004770,exp1_login_modal,variant_b,2024-05-26T18:55:50
ORD-004775,exp1_login_modal,control,2024-01-06T18:35:46
ORD-004789,exp1_login_modal,variant_b,2024-03-28T07:28:46
ORD-004790,exp1_login_modal,variant_b,2024-02-06T20:46:09
ORD-004796,exp1_login_modal,control,2024-05-04T10:46:42
ORD-004799,exp1_login_modal,variant_b,2024-01-19T02:07:38
ORD-004801,exp1_login_modal,variant_b,2024-05-02T11:47:28
ORD-004803,exp1_login_modal,control,2024-03-29T05:00:44
ORD-004804,exp1_login_modal,variant_b,2024-06-10T17:42:18
ORD-004805,exp1_login_modal,variant_b,2024-03-29T20:46:20
ORD-004807,exp1_login_modal,control,2024-01-18T05:55:07
ORD-004815,exp1_login_modal,control,2024-06-23T18:15:31
ORD-004818,exp1_login_modal,control,2024-02-13T06:27:28
ORD-004821,exp1_login_modal,control,2024-02-17T01:07:15
ORD-004823,exp1_login_modal,variant_b,2024-05-26T09:25:30
ORD-004824,exp1_login_modal,control,2024-05-11T23:29:24
ORD-004825,exp1_login_modal,control,2024-04-16T04:11:59
ORD-004827,exp1_login_modal,variant_b,2024-03-20T19:55:46
ORD-004834,exp1_login_modal,control,2024-03-18T07:32:14
ORD-004841,exp1_login_modal,variant_b,2024-01-24T13:50:56
ORD-004842,exp1_login_modal,control,2024-06-06T21:18:48
ORD-004843,exp1_login_modal,control,2024-01-17T10:26:26
ORD-004848,exp1_login_modal,variant_b,2024-01-23T22:53:34
ORD-004849,exp1_login_modal,control,2024-04-01T06:43:08
ORD-004866,exp1_login_modal,control,2024-01-19T19:44:28
ORD-004868,exp1_login_modal,variant_b,2024-03-22T08:53:06
ORD-004869,exp1_login_modal,variant_b,2024-05-14T22:58:49
ORD-004870,exp1_login_modal,control,2024-04-24T17:15:49
ORD-004873,exp1_login_modal,variant_b,2024-04-05T19:19:41
ORD-004878,exp1_login_modal,control,2024-01-18T10:37:50
ORD-004879,exp1_login_modal,variant_b,2024-03-08T09:39:54
ORD-004886,exp1_login_modal,variant_b,2024-01-10T19:42:45
ORD-004893,exp1_login_modal,control,2024-05-08T04:09:21
ORD-004902,exp1_login_modal,variant_b,2024-06-17T02:14:02
ORD-004903,exp1_login_modal,variant_b,2024-03-14T12:16:29
ORD-004904,exp1_login_modal,variant_b,2024-03-07T14:04:38
ORD-004905,exp1_login_modal,variant_b,2024-01-07T06:45:18
ORD-004906,exp1_login_modal,variant_b,2024-01-04T12:18:10
ORD-004907,exp1_login_modal,variant_b,2024-02-22T22:34:46
ORD-004910,exp1_login_modal,control,2024-05-25T18:35:08
ORD-004912,exp1_login_modal,variant_b,2024-03-20T06:13:44
ORD-004915,exp1_login_modal,control,2024-02-28T11:43:32
ORD-004918,exp1_login_modal,control,2024-01-09T01:32:37
ORD-004921,exp1_login_modal,variant_b,2024-01-24T10:25:25
ORD-004922,exp1_login_modal,control,2024-05-04T02:23:47
ORD-004931,exp1_login_modal,variant_b,2024-05-14T15:52:40
ORD-004933,exp1_login_modal,variant_b,2024-03-16T14:13:16
ORD-004938,exp1_login_modal,variant_b,2024-06-12T04:20:41
ORD-004941,exp1_login_modal,control,2024-03-11T21:47:47
ORD-004942,exp1_login_modal,control,2024-03-23T04:04:14
ORD-004943,exp1_login_modal,control,2024-04-21T02:05:36
ORD-004944,exp1_login_modal,variant_b,2024-04-24T17:00:15
ORD-004947,exp1_login_modal,control,2024-01-11T13:35:19
ORD-004950,exp1_login_modal,control,2024-03-05T02:22:00
ORD-004959,exp1_login_modal,control,2024-06-16T02:44:16
ORD-004960,exp1_login_modal,control,2024-05-28T04:14:28
ORD-004977,exp1_login_modal,control,2024-04-05T16:26:33
ORD-004979,exp1_login_modal,variant_b,2024-06-29T07:29:43
ORD-004980,exp1_login_modal,variant_b,2024-04-18T10:51:11
ORD-004984,exp1_login_modal,variant_b,2024-06-23T08:04:59
ORD-004985,exp1_login_modal,variant_b,2024-04-08T07:42:48
ORD-004990,exp1_login_modal,control,2024-05-21T13:03:11
ORD-004992,exp1_login_modal,variant_b,2024-05-11T22:11:31
ORD-004993,exp1_login_modal,control,2024-06-02T07:46:20
ORD-004997,exp1_login_modal,control,2024-02-27T14:15:03
ORD-005001,exp1_login_modal,variant_b,2024-02-14T06:27:23
ORD-005005,exp1_login_modal,variant_b,2024-03-07T05:12:44
ORD-005006,exp1_login_modal,control,2024-05-30T08:44:18
ORD-005013,exp1_login_modal,variant_b,2024-04-10T01:32:12
ORD-005016,exp1_login_modal,control,2024-02-09T02:16:07
ORD-005017,exp1_login_modal,variant_b,2024-03-22T00:12:13
ORD-005018,exp1_login_modal,control,2024-05-22T05:29:14
ORD-005021,exp1_login_modal,control,2024-02-23T07:42:56
ORD-005023,exp1_login_modal,control,2024-03-10T09:40:00
ORD-005024,exp1_login_modal,control,2024-06-22T03:58:06
ORD-005028,exp1_login_modal,variant_b,2024-06-17T09:44:18
ORD-005035,exp1_login_modal,variant_b,2024-05-03T21:09:21
ORD-005037,exp1_login_modal,variant_b,2024-04-17T19:35:59
ORD-005038,exp1_login_modal,control,2024-02-28T00:37:16
ORD-005045,exp1_login_modal,control,2024-06-04T14:56:17
ORD-005047,exp1_login_modal,control,2024-04-01T00:02:18
ORD-005048,exp1_login_modal,variant_b,2024-04-01T11:47:16
ORD-005049,exp1_login_modal,control,2024-05-07T10:36:27
ORD-005050,exp1_login_modal,control,2024-05-20T03:03:38
ORD-005053,exp1_login_modal,variant_b,2024-04-20T18:57:46
ORD-005056,exp1_login_modal,variant_b,2024-03-30T04:14:39
ORD-005061,exp1_login_modal,control,2024-06-21T02:42:32
ORD-005063,exp1_login_modal,control,2024-06-29T04:05:57
ORD-005064,exp1_login_modal,control,2024-01-24T02:47:59
ORD-005070,exp1_login_modal,control,2024-03-22T16:41:38
ORD-005072,exp1_login_modal,variant_b,2024-05-25T10:20:45
ORD-005073,exp1_login_modal,variant_b,2024-04-26T23:59:05
ORD-005074,exp1_login_modal,variant_b,2024-02-02T13:17:51
ORD-005075,exp1_login_modal,variant_b,2024-03-20T19:30:53
ORD-005076,exp1_login_modal,control,2024-01-30T07:25:14
ORD-005088,exp1_login_modal,control,2024-05-18T14:46:24
ORD-005091,exp1_login_modal,variant_b,2024-03-26T21:04:37
ORD-005092,exp1_login_modal,variant_b,2024-01-20T10:43:58
ORD-005093,exp1_login_modal,variant_b,2024-03-10T09:57:38
ORD-005096,exp1_login_modal,control,2024-01-15T19:48:58
ORD-005097,exp1_login_modal,control,2024-05-26T03:06:12
ORD-005101,exp1_login_modal,variant_b,2024-04-29T23:40:12
ORD-005103,exp1_login_modal,control,2024-04-09T11:51:18
ORD-005108,exp1_login_modal,variant_b,2024-06-17T15:59:17
ORD-005110,exp1_login_modal,control,2024-02-15T08:17:19
ORD-005113,exp1_login_modal,variant_b,2024-06-08T13:08:44
ORD-005116,exp1_login_modal,control,2024-06-25T18:41:15
ORD-005117,exp1_login_modal,variant_b,2024-03-16T11:49:42
ORD-005120,exp1_login_modal,control,2024-01-23T07:29:38
ORD-005126,exp1_login_modal,control,2024-06-06T10:53:15
ORD-005132,exp1_login_modal,control,2024-03-28T20:25:46
ORD-005137,exp1_login_modal,control,2024-05-20T19:40:03
ORD-005138,exp1_login_modal,variant_b,2024-01-19T05:04:50
ORD-005139,exp1_login_modal,control,2024-01-24T08:37:39
ORD-005140,exp1_login_modal,variant_b,2024-03-29T22:04:03
ORD-005142,exp1_login_modal,control,2024-04-16T17:15:14
ORD-005144,exp1_login_modal,control,2024-05-03T01:16:57
ORD-005146,exp1_login_modal,control,2024-04-28T00:48:50
ORD-005147,exp1_login_modal,variant_b,2024-03-03T19:02:35
ORD-005150,exp1_login_modal,variant_b,2024-04-03T10:08:25
ORD-005154,exp1_login_modal,variant_b,2024-01-29T21:32:13
ORD-005157,exp1_login_modal,control,2024-03-03T13:42:13
ORD-005158,exp1_login_modal,control,2024-02-07T17:35:34
ORD-005160,exp1_login_modal,control,2024-01-17T15:44:10
ORD-005161,exp1_login_modal,variant_b,2024-02-14T10:28:17
ORD-005164,exp1_login_modal,control,2024-03-03T03:41:50
ORD-005166,exp1_login_modal,control,2024-06-16T17:14:58
ORD-005168,exp1_login_modal,variant_b,2024-01-11T06:02:13
ORD-005171,exp1_login_modal,variant_b,2024-01-19T14:38:08
ORD-005172,exp1_login_modal,control,2024-03-02T04:10:45
ORD-005176,exp1_login_modal,variant_b,2024-01-10T03:55:42
ORD-005178,exp1_login_modal,variant_b,2024-02-10T14:21:51
ORD-005181,exp1_login_modal,control,2024-01-25T12:19:22
ORD-005183,exp1_login_modal,variant_b,2024-04-09T10:05:14
ORD-005184,exp1_login_modal,control,2024-02-18T01:30:49
ORD-005190,exp1_login_modal,variant_b,2024-01-31T14:57:48
ORD-005191,exp1_login_modal,variant_b,2024-03-21T20:58:47
ORD-005195,exp1_login_modal,variant_b,2024-05-09T12:05:17
ORD-005200,exp1_login_modal,control,2024-03-06T18:42:41
ORD-005203,exp1_login_modal,variant_b,2024-03-04T19:01:51
ORD-005209,exp1_login_modal,variant_b,2024-05-14T21:14:55
ORD-005210,exp1_login_modal,control,2024-01-12T10:38:13
ORD-005219,exp1_login_modal,control,2024-04-26T02:10:23
ORD-005223,exp1_login_modal,variant_b,2024-05-19T12:56:36
ORD-005225,exp1_login_modal,control,2024-03-04T19:33:26
ORD-005228,exp1_login_modal,control,2024-02-07T19:18:32
ORD-005233,exp1_login_modal,control,2024-01-08T07:40:54
ORD-005243,exp1_login_modal,control,2024-03-02T23:49:11
ORD-005247,exp1_login_modal,control,2024-06-02T13:00:07
ORD-005251,exp1_login_modal,control,2024-02-26T04:22:01
ORD-005252,exp1_login_modal,variant_b,2024-03-02T13:51:26
ORD-005254,exp1_login_modal,control,2024-03-12T13:20:44
ORD-005260,exp1_login_modal,variant_b,2024-02-12T06:59:53
ORD-005261,exp1_login_modal,control,2024-03-16T10:42:33
ORD-005263,exp1_login_modal,variant_b,2024-06-22T11:38:40
ORD-005264,exp1_login_modal,variant_b,2024-05-17T09:35:35
ORD-005267,exp1_login_modal,control,2024-01-06T22:43:30
ORD-005271,exp1_login_modal,control,2024-03-29T11:38:41
ORD-005275,exp1_login_modal,control,2024-06-16T05:13:50
ORD-005279,exp1_login_modal,variant_b,2024-01-28T07:47:46
ORD-005280,exp1_login_modal,control,2024-01-28T04:28:47
ORD-005285,exp1_login_modal,control,2024-05-16T19:21:09
ORD-005291,exp1_login_modal,variant_b,2024-04-11T18:54:23
ORD-005292,exp1_login_modal,control,2024-06-22T18:47:32
ORD-005293,exp1_login_modal,variant_b,2024-02-17T02:31:37
ORD-005295,exp1_login_modal,variant_b,2024-02-25T21:45:48
ORD-005296,exp1_login_modal,control,2024-04-16T21:59:40
ORD-005297,exp1_login_modal,variant_b,2024-02-13T08:31:33
ORD-005303,exp1_login_modal,control,2024-04-17T07:04:03
